Gene ID	Gene Symbol	Gene Biotype	Gene Description	Gene Chromosome	Gene Start	Gene Stop	Gene Strand	Scr_1	Scr_2	Scr_3	ASO_1	ASO_2	ASO_3
ENSG00000072952	IRAG1	protein_coding	Inositol 1	chr11	10573091	10693988	-	92	137	115	136	74	62
ENSG00000075702	WDR62	protein_coding	WD repeat-containing protein 62	chr19	36054649	36105108	+	106	56	72	56	31	85
ENSG00000128872	TMOD2	protein_coding	Tropomodulin-2	chr15	51751597	51816363	+	229	230	155	260	260	83
ENSG00000221698	MIR548H3	miRNA		chr17	13543529	13543646	-	3	2	0	2	1	0
ENSG00000140961	OSGIN1	protein_coding	Oxidative stress-induced growth inhibitor 1	chr16	83931311	83966332	+	126	61	148	67	67	250
ENSG00000250072	SH3TC2-DT	lncRNA		chr5	149063239	149129578	+	5	4	1	1	1	0
ENSG00000174332	GLIS1	protein_coding	Zinc finger protein GLIS1	chr1	53506237	53739164	-	0	1	2	0	1	0
ENSG00000134030	CTIF	protein_coding	CBP80/20-dependent translation initiation factor	chr18	48539031	48863217	+	427	447	601	622	550	1083
ENSG00000250001	ENSG00000250001	lncRNA		chr5	9519853	9523178	-	2	5	0	19	14	4
ENSG00000286910	ENSG00000286910	lncRNA		chr8	8665497	8669404	+	1	4	1	0	0	0
ENSG00000279605	ENSG00000279605	TEC		chr8	143578358	143583304	+	6	5	6	2	4	9
ENSG00000088766	CRLS1	protein_coding	Cardiolipin synthase (CMP-forming)	chr20	6006093	6040053	+	49	48	50	56	55	73
ENSG00000133256	PDE6B	protein_coding	Rod cGMP-specific 3'	chr4	625573	670782	+	70	55	89	83	77	117
ENSG00000247317	LY6E-DT	lncRNA		chr8	142981738	143018447	-	17	28	18	15	29	32
ENSG00000289843	ENSG00000289843	lncRNA		chr9	40571689	40579069	-	17	31	7	22	32	13
ENSG00000215251	FASTKD5	protein_coding	FAST kinase domain-containing protein 5	chr20	3146519	3159865	-	261	229	203	303	272	189
ENSG00000280239	ENSG00000280239	TEC		chr19	4448810	4450836	+	17	6	14	18	12	9
ENSG00000272047	GTF2H5	protein_coding	General transcription factor IIH subunit 5	chr6	158168350	158199344	+	48	61	24	49	57	20
ENSG00000148655	LRMDA	protein_coding	Leucine-rich melanocyte differentiation-associated protein	chr10	75431624	76560168	+	184	181	142	180	174	143
ENSG00000268093	ENSG00000268093	lncRNA		chr19	48619272	48624132	-	10	11	4	5	4	3
ENSG00000276523	ENSG00000276523	lncRNA		chr16	75572185	75572685	-	3	1	0	2	2	3
ENSG00000132388	UBE2G1	protein_coding	Ubiquitin-conjugating enzyme E2 G1	chr17	4269259	4366675	-	253	271	234	277	282	206
ENSG00000239932	RN7SL606P	misc_RNA		chr17	60696313	60696605	+	0	3	0	1	0	0
ENSG00000235963	MCCD1P1	unprocessed_pseudogene		chr6	29907783	29908645	-	1	2	0	3	1	0
ENSG00000279082	LINC01727	lncRNA		chr20	21557417	21666621	+	1	4	5	0	2	1
ENSG00000291122	CASTOR3P	lncRNA	Putative protein CASTOR3P	chr7	100200653	100272218	-	96	127	106	164	126	137
ENSG00000250619	ENSG00000250619	lncRNA		chr5	9001774	9045940	+	0	1	1	1	0	3
ENSG00000114450	GNB4	protein_coding	Guanine nucleotide-binding protein subunit beta-4	chr3	179396088	179451476	-	336	402	284	361	372	205
ENSG00000286519	ENSG00000286519	lncRNA		chr2	45173722	45175935	+	0	4	0	0	1	0
ENSG00000165633	VSTM4	protein_coding	V-set and transmembrane domain-containing protein 4	chr10	49014236	49115522	-	140	317	204	351	340	362
ENSG00000249774	ENSG00000249774	processed_pseudogene		chr5	31923367	31923532	+	3	2	1	1	2	0
ENSG00000172183	ISG20	protein_coding	Interferon-stimulated gene 20 kDa protein	chr15	88635670	88656483	+	277	251	288	281	281	477
ENSG00000280411	IGHV1-69D	IG_V_gene	Immunoglobulin heavy variable 1-69D	chr14	106762092	106762588	-	3	0	2	6	8	23
ENSG00000282995	FRG1EP	unprocessed_pseudogene		chr20	29480147	29497179	-	12	7	2	1	2	0
ENSG00000105248	YJU2	protein_coding	Splicing factor YJU2	chr19	4247080	4269088	+	134	80	161	98	101	156
ENSG00000053918	KCNQ1	protein_coding	Potassium voltage-gated channel subfamily KQT member 1	chr11	2444684	2849105	+	204	156	231	209	195	390
ENSG00000243147	MRPL33	protein_coding	Large ribosomal subunit protein bL33m	chr2	27771717	27988087	+	87	70	69	94	96	65
ENSG00000235672	ENSG00000235672	transcribed_processed_pseudogene		chr17	18908279	18908865	+	34	55	40	45	38	18
ENSG00000183914	DNAH2	protein_coding	Dynein axonemal heavy chain 2	chr17	7717744	7833742	+	280	468	422	167	120	206
ENSG00000231365	WARS2-AS1	lncRNA		chr1	119140391	119275973	+	297	268	317	282	277	298
ENSG00000283489	U6	snRNA		chr11	132525809	132525887	+	4	0	6	3	2	5
ENSG00000106479	ZNF862	protein_coding	Zinc finger protein 862	chr7	149838375	149867479	+	188	257	256	215	235	404
ENSG00000237827	RPS15AP29	processed_pseudogene		chr10	103125017	103125416	-	18	23	14	19	23	4
ENSG00000223731	SUPT20HL1	protein_coding	Transcription factor SPT20 homolog-like 1	chrX	24360639	24367839	+	1	3	0	4	4	7
ENSG00000236319	ENSG00000236319	transcribed_processed_pseudogene		chr17	55526964	55561577	-	2	0	1	0	0	3
ENSG00000253075	RN7SKP92	misc_RNA		chr14	100487544	100487787	+	0	1	2	0	2	3
ENSG00000165732	DDX21	protein_coding	Nucleolar RNA helicase 2	chr10	68956135	68985068	+	1001	901	708	763	978	455
ENSG00000173674	EIF1AX	protein_coding	Eukaryotic translation initiation factor 1A	chrX	20124525	20141838	-	89	118	89	98	141	70
ENSG00000290854	ENSG00000290854	lncRNA		chr1	1724838	1745992	-	18	17	22	16	17	40
ENSG00000127507	ADGRE2	protein_coding	Adhesion G protein-coupled receptor E2	chr19	14732392	14778560	-	297	258	312	244	216	254
ENSG00000122877	EGR2	protein_coding	E3 SUMO-protein ligase EGR2	chr10	62811996	62819167	-	201	144	213	106	85	123
ENSG00000225218	ENSG00000225218	lncRNA		chr21	42831040	42836477	-	3	2	5	3	3	1
ENSG00000138759	FRAS1	protein_coding	Extracellular matrix organizing protein FRAS1	chr4	78057323	78544269	+	387	356	403	407	336	633
ENSG00000169629	RGPD8	protein_coding	RANBP2-like and GRIP domain-containing protein 8	chr2	112368369	112434488	-	9	7	7	14	17	1
ENSG00000286128	ENSG00000286128	lncRNA		chr5	180833928	180835726	-	0	3	1	0	1	1
ENSG00000216316	ENSG00000216316	processed_pseudogene		chr6	119269133	119269714	-	13	3	18	7	7	9
ENSG00000128185	DGCR6L	protein_coding	Protein DGCR6L	chr22	20314238	20320080	-	112	92	131	106	92	147
ENSG00000228124	MDN1-AS1	lncRNA		chr6	89673469	89675783	+	1	0	0	3	2	3
ENSG00000203697	CAPN8	protein_coding	Calpain-8	chr1	223538007	223665723	-	268	199	192	361	375	566
ENSG00000124875	CXCL6	protein_coding	C-X-C motif chemokine 6	chr4	73836640	73849064	+	134	222	154	30	15	7
ENSG00000175029	CTBP2	protein_coding	C-terminal-binding protein 2	chr10	124984317	125161170	-	623	497	618	522	533	731
ENSG00000127362	TAS2R3	protein_coding	Taste receptor type 2 member 3	chr7	141764097	141765197	+	24	15	14	26	22	20
ENSG00000198301	SDAD1	protein_coding	Protein SDA1 homolog	chr4	75940950	75990962	-	230	258	142	201	285	98
ENSG00000258872	FDPSP3	transcribed_processed_pseudogene		chr14	54884849	54886213	-	17	9	19	5	8	11
ENSG00000137055	PLAA	protein_coding	Phospholipase A-2-activating protein	chr9	26903372	26947242	-	213	276	149	237	224	131
ENSG00000266305	MIR4518	miRNA		chr16	30503919	30504001	+	11	16	5	4	9	1
ENSG00000092020	PPP2R3C	protein_coding	Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma	chr14	35085467	35122517	-	159	185	102	130	160	57
ENSG00000274383	ENSG00000274383	lncRNA		chr15	64950916	64951435	-	2	3	1	3	2	1
ENSG00000162378	ZYG11B	protein_coding	Protein zyg-11 homolog B	chr1	52726453	52827336	+	318	468	243	499	491	245
ENSG00000101972	STAG2	protein_coding	Cohesin subunit SA-2	chrX	123960212	124422664	+	769	982	481	847	1157	350
ENSG00000290784	ENSG00000290784	lncRNA		chr1	800879	817712	-	2	4	1	3	2	0
ENSG00000199781	Y_RNA	misc_RNA		chr2	232828653	232828751	+	2	2	0	3	3	0
ENSG00000119318	RAD23B	protein_coding	UV excision repair protein RAD23 homolog B	chr9	107283137	107332192	+	642	597	678	654	649	571
ENSG00000287809	ENSG00000287809	lncRNA		chr16	21511635	21515131	+	1	0	2	0	0	0
ENSG00000251259	ENSG00000251259	lncRNA		chr4	105137280	105140619	-	1	3	2	3	0	1
ENSG00000253438	PCAT1	lncRNA		chr8	126556323	127419050	+	34	33	20	46	55	31
ENSG00000284736	RNA5SP343	rRNA		chr11	74198748	74198854	-	1	0	2	0	0	0
ENSG00000007541	PIGQ	protein_coding	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q	chr16	566995	584109	+	77	58	109	75	56	168
ENSG00000127329	PTPRB	protein_coding	Receptor-type tyrosine-protein phosphatase beta	chr12	70515870	70637440	-	386	541	399	1103	1085	1004
ENSG00000146648	EGFR	protein_coding	Epidermal growth factor receptor	chr7	55019017	55211628	+	1691	1736	1923	1620	1692	1752
ENSG00000152382	TADA1	protein_coding	Transcriptional adapter 1	chr1	166856510	166876264	-	38	49	32	39	53	39
ENSG00000093009	CDC45	protein_coding	Cell division control protein 45 homolog	chr22	19479457	19520612	+	159	78	150	92	48	96
ENSG00000068745	IP6K2	protein_coding	Inositol hexakisphosphate kinase 2	chr3	48688003	48740353	-	416	376	387	424	403	350
ENSG00000107077	KDM4C	protein_coding	Lysine-specific demethylase 4C	chr9	6720863	7175648	+	530	523	480	529	540	337
ENSG00000101901	ALG13	protein_coding	Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13	chrX	111665811	111760649	+	219	288	141	262	312	148
ENSG00000269487	ENSG00000269487	lncRNA		chr19	46728603	46732700	+	2	1	2	1	0	4
ENSG00000172216	CEBPB	protein_coding	CCAAT/enhancer-binding protein beta	chr20	50190830	50192668	+	604	540	839	526	551	1045
ENSG00000141458	NPC1	protein_coding	NPC intracellular cholesterol transporter 1	chr18	23506184	23586506	-	1300	979	1434	1166	1144	2141
ENSG00000158156	XKR8	protein_coding	XK-related protein 8	chr1	27959588	27968093	+	79	65	75	86	58	155
ENSG00000257210	NACAP8	processed_pseudogene		chr12	93124063	93124543	-	2	5	4	2	7	3
ENSG00000227695	DNMBP-AS1	lncRNA		chr10	99927010	99959050	+	2	5	8	2	4	3
ENSG00000171823	FBXL14	protein_coding	F-box/LRR-repeat protein 14	chr12	1565993	1594581	-	162	114	189	136	114	260
ENSG00000183199	HSP90AB3P	processed_pseudogene	Putative heat shock protein HSP 90-beta-3	chr4	87891843	87894015	+	17	15	16	21	16	11
ENSG00000280083	ENSG00000280083	TEC		chr2	191154118	191156070	-	3	9	4	4	7	0
ENSG00000272610	MAGI1-IT1	lncRNA		chr3	65872815	65954558	-	30	46	18	43	53	11
ENSG00000233542	ENSG00000233542	lncRNA		chr1	2013213	2015639	-	0	0	0	1	3	4
ENSG00000261546	ENSG00000261546	lncRNA		chr16	89113175	89115279	-	2	1	5	4	3	8
ENSG00000242121	RN7SL267P	misc_RNA		chr2	182314284	182314544	+	4	3	2	3	1	4
ENSG00000158470	B4GALT5	protein_coding	Beta-1	chr20	49632945	49713878	-	514	464	550	530	483	563
ENSG00000243806	RPL7P18	processed_pseudogene		chr5	94825961	94826694	-	14	7	2	9	14	4
ENSG00000154710	RABGEF1	protein_coding	Rab5 GDP/GTP exchange factor	chr7	66682164	66811464	+	59	45	72	69	62	74
ENSG00000279278	ENSG00000279278	lncRNA		chr22	22264601	22273020	+	0	0	1	0	0	4
ENSG00000225689	ENSG00000225689	lncRNA		chrX	128027322	129326707	-	18	20	10	32	35	16
ENSG00000175544	CABP4	protein_coding	Calcium-binding protein 4	chr11	67452406	67461752	+	38	51	64	49	46	48
ENSG00000264954	PRR29-AS1	lncRNA		chr17	63995418	63999899	-	14	1	7	4	4	5
ENSG00000259723	ENSG00000259723	lncRNA		chr20	53453058	53504314	-	3	3	1	0	0	0
ENSG00000173261	PLAC8L1	protein_coding	PLAC8-like protein 1	chr5	146084313	146105577	-	17	26	16	23	26	3
ENSG00000154133	ROBO4	protein_coding	Roundabout homolog 4	chr11	124883691	124898500	-	294	349	393	601	546	1210
ENSG00000172270	BSG	protein_coding	Basigin	chr19	571277	583494	+	642	517	849	649	606	1083
ENSG00000228495	LINC01013	lncRNA		chr6	131901848	132169992	+	5	9	8	10	5	5
ENSG00000129351	ILF3	protein_coding	Interleukin enhancer-binding factor 3	chr19	10654304	10692400	+	1701	1370	2062	1621	1465	2140
ENSG00000283342	NBPF13P	unprocessed_pseudogene		chr1	147099482	147124285	-	8	4	5	5	2	1
ENSG00000251131	ENSG00000251131	lncRNA		chr5	43018145	43024678	+	3	6	7	6	4	3
ENSG00000257507	LINC02373	lncRNA		chr12	69449470	69460724	+	0	6	0	0	3	3
ENSG00000068305	MEF2A	protein_coding	Myocyte-specific enhancer factor 2A	chr15	99565417	99716488	+	499	584	386	527	623	401
ENSG00000141562	NARF	protein_coding	Nuclear prelamin A recognition factor	chr17	82458180	82490537	+	258	234	268	289	275	378
ENSG00000213144	ENSG00000213144	processed_pseudogene		chr12	119194850	119195394	+	51	23	30	35	31	19
ENSG00000261678	SCRT1	protein_coding	Transcriptional repressor scratch 1	chr8	144330565	144336482	-	12	3	8	2	2	0
ENSG00000214706	IFRD2	protein_coding	Interferon-related developmental regulator 2	chr3	50287732	50292918	-	270	164	328	195	157	365
ENSG00000075856	SART3	protein_coding	Squamous cell carcinoma antigen recognized by T-cells 3	chr12	108522214	108561400	-	697	554	698	640	594	621
ENSG00000189042	ZNF567	protein_coding	Zinc finger protein 567	chr19	36687612	36727701	+	50	66	40	43	51	22
ENSG00000182087	TMEM259	protein_coding	Membralin	chr19	1009648	1021179	-	572	423	788	481	469	1118
ENSG00000237836	PHKA2-AS1	lncRNA		chrX	18890296	18894974	+	3	1	0	0	2	3
ENSG00000284024	MSANTD7	protein_coding	Myb/SANT-like DNA-binding domain-containing protein 7	chr10	14838302	14846999	+	231	180	156	156	183	94
ENSG00000239445	ST3GAL6-AS1	lncRNA		chr3	98706236	98732757	-	24	26	20	17	17	9
ENSG00000084207	GSTP1	protein_coding	Glutathione S-transferase P	chr11	67583742	67586656	+	318	276	389	280	270	487
ENSG00000232237	ASCL5	protein_coding	Achaete-scute homolog 5	chr1	201113943	201127184	-	0	1	0	6	1	7
ENSG00000214491	SEC14L6	protein_coding	Putative SEC14-like protein 6	chr22	30522799	30546741	-	47	37	52	120	119	108
ENSG00000251682	ENSG00000251682	processed_pseudogene		chr5	61347126	61347716	+	38	38	32	48	51	8
ENSG00000272075	RN7SL828P	misc_RNA		chr11	118067237	118067539	+	3	2	4	1	2	7
ENSG00000138039	LHCGR	protein_coding	Lutropin-choriogonadotropic hormone receptor	chr2	48686774	48755730	-	0	3	0	3	2	1
ENSG00000234709	UPF3AP3	processed_pseudogene		chr9	99998301	99999069	-	15	19	10	16	16	13
ENSG00000266074	BAHCC1	protein_coding	BAH and coiled-coil domain-containing protein 1	chr17	81395457	81466331	+	338	257	430	311	247	590
ENSG00000154781	CCDC174	protein_coding	Coiled-coil domain-containing protein 174	chr3	14651762	14672659	+	202	230	178	269	307	152
ENSG00000150873	C2orf50	protein_coding	Uncharacterized protein C2orf50	chr2	11133128	11151317	+	30	66	28	18	17	13
ENSG00000180190	TDRP	protein_coding	Testis development-related protein	chr8	489803	545781	-	95	89	84	118	117	92
ENSG00000111676	ATN1	protein_coding	Atrophin-1	chr12	6924463	6942321	+	734	625	1018	804	714	1658
ENSG00000164708	PGAM2	protein_coding	Phosphoglycerate mutase 2	chr7	44062727	44065567	-	2	1	0	1	0	5
ENSG00000108309	RUNDC3A	protein_coding	RUN domain-containing protein 3A	chr17	44308413	44318670	+	9	1	29	9	10	23
ENSG00000129993	CBFA2T3	protein_coding	Protein CBFA2T3	chr16	88874858	88977207	-	39	40	66	59	47	71
ENSG00000141965	FEM1A	protein_coding	Protein fem-1 homolog A	chr19	4791734	4801273	+	328	207	392	297	245	524
ENSG00000079257	LXN	protein_coding	Latexin	chr3	158645822	158672648	-	82	123	93	154	169	98
ENSG00000146063	TRIM41	protein_coding	E3 ubiquitin-protein ligase TRIM41	chr5	181222499	181235808	+	352	370	422	348	316	567
ENSG00000171604	CXXC5	protein_coding	CXXC-type zinc finger protein 5	chr5	139647299	139683882	+	208	193	226	213	189	267
ENSG00000200120	Y_RNA	misc_RNA		chr15	49137762	49137863	-	1	1	0	0	1	3
ENSG00000123610	TNFAIP6	protein_coding	Tumor necrosis factor-inducible gene 6 protein	chr2	151357592	151380046	+	133	138	107	52	65	39
ENSG00000228719	ENSG00000228719	lncRNA		chr22	36445395	36454944	-	2	0	1	0	1	4
ENSG00000224479	ENSG00000224479	transcribed_unitary_pseudogene		chr3	63741827	63827445	-	11	17	6	6	7	0
ENSG00000165698	SPACA9	protein_coding	Sperm acrosome-associated protein 9	chr9	132878027	132890201	+	53	76	77	40	27	47
ENSG00000275441	ENSG00000275441	lncRNA		chr16	28553707	28554198	-	2	2	1	3	2	5
ENSG00000213467	HMGB1P37	processed_pseudogene		chr9	121519816	121520424	-	2	2	0	0	3	1
ENSG00000290588	ENSG00000290588	lncRNA		chr9	138150075	138177433	+	3	2	2	1	2	4
ENSG00000237685	ENSG00000237685	lncRNA		chr6	10511036	10514546	-	2	4	2	1	0	0
ENSG00000274964	ENSG00000274964	lncRNA		chr12	32339368	32340724	+	4	5	5	5	7	1
ENSG00000163251	FZD5	protein_coding	Frizzled-5	chr2	207762598	207769906	-	342	210	305	409	420	601
ENSG00000049167	ERCC8	protein_coding	DNA excision repair protein ERCC-8	chr5	60866454	60945073	-	164	186	89	148	135	57
ENSG00000265374	LINC01908	lncRNA		chr18	27225742	27247188	+	3	10	1	2	0	1
ENSG00000073584	SMARCE1	protein_coding	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	chr17	40624962	40648654	-	105	155	71	108	141	38
ENSG00000261427	ENSG00000261427	lncRNA		chr16	19114002	19173578	+	0	3	1	0	1	1
ENSG00000146576	INTS15	protein_coding	Integrator complex subunit 15	chr7	6590021	6608726	+	98	75	126	106	85	222
ENSG00000231907	GAPDHP37	processed_pseudogene		chr22	40673484	40674451	-	1	0	2	0	0	1
ENSG00000230942	HMGN1P5	processed_pseudogene		chr1	158266753	158267320	-	3	0	0	0	0	0
ENSG00000121853	GHSR	protein_coding	Growth hormone secretagogue receptor type 1	chr3	172443291	172448456	-	1	1	5	1	0	0
ENSG00000243175	RPSAP36	transcribed_processed_pseudogene		chr4	143424753	143426013	+	17	21	6	25	32	22
ENSG00000162897	FCAMR	protein_coding	High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor	chr1	206957965	206970625	-	1	1	4	2	0	0
ENSG00000166352	IFTAP	protein_coding	Intraflagellar transport-associated protein	chr11	36594369	36675695	+	60	91	49	73	84	35
ENSG00000171310	CHST11	protein_coding	Carbohydrate sulfotransferase 11	chr12	104455295	104762014	+	700	481	648	414	369	405
ENSG00000120948	TARDBP	protein_coding	TAR DNA-binding protein 43	chr1	11012344	11030528	+	492	510	409	513	520	295
ENSG00000137656	BUD13	protein_coding	BUD13 homolog	chr11	116748170	116772987	-	284	285	328	332	325	291
ENSG00000115290	GRB14	protein_coding	Growth factor receptor-bound protein 14	chr2	164492417	164621482	-	27	16	19	18	21	8
ENSG00000086289	EPDR1	protein_coding	Mammalian ependymin-related protein 1	chr7	37920640	37951936	+	196	142	208	232	207	217
ENSG00000246223	LINC01550	lncRNA		chr14	97924637	97978124	-	28	47	25	47	47	35
ENSG00000168273	SMIM4	protein_coding	Ubiquinol-cytochrome c reductase complex assembly factor 5	chr3	52534013	52579237	+	76	56	54	72	63	43
ENSG00000197223	C1D	protein_coding	Nuclear nucleic acid-binding protein C1D	chr2	68041130	68110948	-	53	74	42	56	59	28
ENSG00000139364	TMEM132B	protein_coding	Transmembrane protein 132B	chr12	125186386	125662377	+	17	9	24	3	2	5
ENSG00000142233	NTN5	protein_coding	Netrin-5	chr19	48661407	48673081	-	1	1	1	2	0	4
ENSG00000184599	TAFA3	protein_coding	Chemokine-like protein TAFA-3	chr1	112718905	112727235	+	1	0	0	1	0	3
ENSG00000278893	ENSG00000278893	TEC		chr16	64981123	64983227	-	2	17	10	21	21	8
ENSG00000225174	OSTM1-AS1	lncRNA		chr6	108123457	108159392	+	2	2	5	1	0	4
ENSG00000248599	FLJ42969	lncRNA		chr8	101034868	101076407	+	7	5	2	0	1	0
ENSG00000126790	L3HYPDH	protein_coding	Trans-3-hydroxy-L-proline dehydratase	chr14	59460363	59484408	-	51	64	61	50	62	73
ENSG00000076201	PTPN23	protein_coding	Tyrosine-protein phosphatase non-receptor type 23	chr3	47381011	47413435	+	585	484	819	580	488	1505
ENSG00000272277	ENSG00000272277	lncRNA		chr6	3068045	3068894	-	9	3	4	5	5	5
ENSG00000269514	ENSG00000269514	lncRNA		chr12	48198357	48230275	+	42	66	38	78	84	44
ENSG00000261704	IGHV1OR16-1	IG_V_pseudogene		chr16	32034853	32035326	+	0	0	0	0	0	3
ENSG00000176046	NUPR1	protein_coding	Nuclear protein 1	chr16	28532708	28539008	-	161	227	186	274	291	307
ENSG00000080802	CNOT4	protein_coding	CCR4-NOT transcription complex subunit 4	chr7	135361795	135510145	-	302	333	292	322	335	244
ENSG00000164746	C7orf57	protein_coding	Uncharacterized protein C7orf57	chr7	48035511	48061304	+	22	42	35	13	17	18
ENSG00000272506	ENSG00000272506	lncRNA		chr1	65003470	65004087	-	3	7	1	9	7	8
ENSG00000157500	APPL1	protein_coding	DCC-interacting protein 13-alpha	chr3	57227726	57278105	+	451	537	305	558	651	245
ENSG00000163104	SMARCAD1	protein_coding	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1	chr4	94207611	94291292	+	170	291	94	193	250	93
ENSG00000233588	CYP51A1P2	processed_pseudogene		chr13	28722386	28724021	-	5	0	5	6	1	0
ENSG00000204118	NAP1L6P	transcribed_processed_pseudogene	Putative nucleosome assembly protein 1-like 6	chrX	73126037	73128080	-	3	0	1	3	8	3
ENSG00000257950	P2RX5-TAX1BP3	protein_coding		chr17	3663063	3696194	-	1	1	5	3	1	3
ENSG00000022355	GABRA1	protein_coding	Gamma-aminobutyric acid receptor subunit alpha-1	chr5	161847063	161899981	+	10	12	11	9	8	15
ENSG00000270164	LINC01480	lncRNA		chr19	41535183	41536904	+	8	9	7	4	15	18
ENSG00000166159	LRTM2	protein_coding	Leucine-rich repeat and transmembrane domain-containing protein 2	chr12	1820267	1836753	+	3	0	4	0	0	0
ENSG00000164674	SYTL3	protein_coding	Synaptotagmin-like protein 3	chr6	158650014	158764876	+	241	298	285	199	193	233
ENSG00000201098	RNY1	misc_RNA		chr7	148987136	148987248	-	27	28	38	25	22	47
ENSG00000251576	LINC01267	lncRNA		chr3	14348451	14352568	-	2	6	11	1	2	0
ENSG00000226031	FGF13-AS1	lncRNA		chrX	138711452	138716617	+	2	2	2	1	2	0
ENSG00000069020	MAST4	protein_coding	Microtubule-associated serine/threonine-protein kinase 4	chr5	66596380	67169593	+	1095	883	968	1204	1144	1221
ENSG00000255508	ENSG00000255508	protein_coding	polynucleotide adenylyltransferase	chr11	62559603	62591531	-	3	5	8	18	13	35
